articolo_id;frase;entities;grave;latitudine;longitudine;pos
89;Incidente sulla rampa d'ingresso della tangenziale, in via Spezia direzione nord Spettacolare incidente in Via Spezia nella mattinata di oggi, giovedì 20 ottobre.;via Spezia, Via Spezia;0;44.7510723;10.2135388;Via Spezia, Collecchio, Parma, Emilia-Romagna, 43044, Italia
90;Incidente in via 4 novembre Brutto incidente a Fidenza nel pomeriggio di oggi, 19 ottobre.;Fidenza;1;44.866522;10.0611939;Fidenza, Parma, Emilia-Romagna, 43036, Italia
92;Sui documenti di identità il suo nome era ancora Sabino Da Silva Marciliano ma la 35enne brasiliana, investita e uccisa da un'auto sabato sera, aveva intrapreso un percorso di transizione: alle spalle un passato di violenza e dipendenze E' ancora giallo sulla morte della 35enne brasiliana transessuale - il cui nome sui documenti di identità era ancora Sabino Da Silva Marciliano ma che aveva intrapreso un percorso di transizione dal genere maschile e quello femminile -investita ed uccisasabato 15 ottobre lungo la tangenziale Sud di Parma da un'auto poco prima dell'uscita di strada Argini.;strada Argini;1;44.7302795;10.3531771;Strada Argini, La Palazzina, Cittadella, Botteghino, Parma, Emilia-Romagna, 43022, Italia
93;L'incidente è avvenuto verso le ore 13 all'incrocio tra via XIV Maggio e via Borghesi Verso le ore 13 di lunedì 17 ottobre si è verificato un incidente stradale in centro a Fidenza, all'incrocio tra via XIV Maggio e via Borghesi.;via XIV Maggio, via Borghesi, Fidenza;1;44.8630578;10.0684475;Via Borghesi, Fidenza, Parma, Emilia-Romagna, 43036, Italia
94;La donna di 33 anni che era in auto con lui ha riportato solo ferite lievi Grave incidente stradale nel tardo pomeriggio di domenica 16 ottobre lungo la provinciale tra Bardi e Bore.;Bardi, Bore;1;44.6322106;9.7312033;Bardi, Parma, Emilia-Romagna, 43032, Italia
95;L'incidente è avvenuto poco dopo le 9.30 del 17 ottobre Un ciclista, il secondo della giornata, è stato travolto da un'auto mentre stava percorrendo via Traversetolo a Parma.;via Traversetolo;1;44.7748233;10.347106;Via Traversetolo, Cittadella, Marore, Parma, Emilia-Romagna, 43123, Italia
98;La dinamica esatta dell'incidente, avvenuto poco prima delle 21.30 del 15 ottobre, è ancora in corso di ricostruzione: non sono ancora chiare le ragioni per le quali la 35enne brasiliana si trovasse in quel punto Si chiariscono i contorni del tragicoincidenteavvenuto poco prima delle ore 21.30 del 15 ottobre lungo la tangenziale Sud di Parma, poco prima dell'uscita di strada Argini.;la tangenziale Sud, strada Argini;1;44.7810529;10.2917139;Via La Spezia, Tangenziale Sud \ Ponte Tangenziale del Ducato, Marinelli, Molinetto, Parma, Emilia-Romagna, 43134, Italia
99;L'incidente si è verificato alle 8 del 14 ottobre nei pressi di Fornovo Grave incidente stradale nella mattinata di oggi, venerdì 14 ottobre, lungo l'autostrada A15 nei pressi del casello di Fornovo.;Fornovo, l'autostrada A15;1;44.6937087;10.1019419;Fornovo, Via Antonio Gramsci, Fornovo di Taro, Parma, Emilia-Romagna, 43045, Italia
100;S'indaga su una mancata precedenza Brutto incidente oggi pomeriggio, 12 ottobre, in via Emilio Lepido, nei pressi di Pittarello.;via Emilio Lepido, Pittarello;1;44.7745279;10.4108251;Via Emilio Lepido, Il Moro, San Lazzaro, San Prospero Parmense, Parma, Emilia-Romagna, Italia
101;L'incidente è avvenuto all'altezza del chilometro 108 in direzione Milano Grave incidente stradale nella notte tra martedì 11 e mercoledì 12 ottobre lungo l'autostrada A1, all'altezza del chilometro 108 Nord, in direzione Milano.;Milano, l'autostrada A1;1;44.6371441;10.324798;Milano, La Costa, Lesignano de' Bagni, Parma, Emilia-Romagna, 43037, Italia
102;Loris Magro è deceduto sul colpo dopo aver perso il controllo della sua moto lungo la strada di Roncole Verdi Ha perso il controllo della suamotoin curva lungo la strada che da Roncole Verdi porta a Busseto.;Roncole Verdi, Busseto;1;44.9522902;10.0722229;Roncole Verdi, Busseto, Parma, Emilia-Romagna, 43011, Italia
103;Sul posto ambulanza e vigili del fuoco: il conducente ha riportato solo ferite lievi Paura nella notte a Cella, frazione del comune di Noceto.;Cella, Noceto;1;44.7674316;10.0874636;Cella, Noceto, Parma, Emilia-Romagna, 43048, Italia
104;L'incidente è avvenuto nella serata del 9 ottobre dopo le ore 22.30 Grave incidente stradale nella tarda serata di domenica 9 ottobre a Parma, all'incrocio tra via Sassari e Via Cagliari, nel quartiere San Leonardo.;via Sassari, Via Cagliari, San Leonardo;1;44.8134671;10.3273319;Via Sassari, Fornasazza, San Leonardo, Parma, Emilia-Romagna, 43121, Italia
106;L'incidente è avvenuto poco dopo le ore 7 del 4 ottobre: sul posto ambulanze e vigili del fuoco Grave incidente stradale nelle prime ore della mattinata di oggi, martedì 4 ottobre, a San Quirico, nel comune di Trecasali.;San Quirico, Trecasali;1;44.4498508;9.6949639;San Quirico, Albareto, Parma, Emilia-Romagna, 43051, Italia
107;L'incidente è avvenuto alle 6.30 del 3 ottobre Grave incidente stradale nelle prime ore della mattinata di lunedì 3 ottobre a Fidenza, in via XXIV Maggio.;Fidenza, via XXIV Maggio;1;44.866522;10.0611939;Fidenza, Parma, Emilia-Romagna, 43036, Italia
109;L'incidente si è verificato intorno alle 8,30 Pedone investito da un'auto mentre attraversava la strada stamattina intorno alle 8,30 a Traversetolo.;Traversetolo;1;44.6392123;10.3817954;Traversetolo, Parma, Emilia-Romagna, 43029, Italia
111;Alle 10 la circolazione nel tratto compreso tra Reggio Emilia e Terre di Canossa-Campegine verso Milano è ripresa: il mezzo pesante ha occupato la corsia di sorpasso in direzione Bologna Grave incidente stradale nella mattinata del 28 settembre lungo l'autostrada A1, tra Parma e Reggio Emilia in direzione Milano.;Reggio Emilia, Terre di Canossa-Campegine, Milano, Bologna, l'autostrada A1;1;44.8133637;10.3191794;Via Reggio, Cornocchio, Pablo, Parma, Emilia-Romagna, 43121, Italia
113;L'incendio si è verificato alle ore 9.30: traffico in tilt anche in direzione Bologna per alcuni curiosi Poco prima delle ore 9.30 di mercoledì 21 settembre un autocarro ha preso fuoco mentre stava percorrendo l'autostrada A1, vicino al bivio per l'A15 Parma- La Spezia in direzione Milano.;Bologna, strada A1, l'A15 Parma- La Spezia, Milano;1;44.8107517;10.336442;Via Bologna, San Leonardo, Parma, Emilia-Romagna, 43121, Italia
114;L'incidente si è verificato poco prima delle ore 5 in località Chiastrone: sul posto le ambulanze, l'automedica e i vigili del fuoco Pauroso schianto frontale tra due auto nella notte tra martedì 20 e mercoledì 21 settembre in località Cattabiano Chiastrone, frazione del comune di Langhirano.;Chiastrone, Cattabiano Chiastrone, Langhirano;1;44.5764451;10.2400176;Chiastrone, Pastorello, Langhirano, Parma, Emilia-Romagna, 43013, Italia
115;Il conducente non si è fermato a soccorrere il motociclista ferito, trasportato al Maggiore in gravi condizioni Ha travolto uno scooter in via Traversetolo a Parma e non si è fermato a soccorrere il motociclista ferito.;via Traversetolo;1;44.7748233;10.347106;Via Traversetolo, Cittadella, Marore, Parma, Emilia-Romagna, 43123, Italia
116;L'incidente è avvenuto nel pomeriggio del 18 settembre Grave incidente stradale nel pomeriggio di domenica 18 settembre in località Poggio di Berceto.;Poggio di Berceto;1;44.5050019;9.9909823;Il Poggio, Berceto, Parma, Emilia-Romagna, 43042, Italia
117;E in strada di Gainago si cappotta un'altra macchina: la conducente è rimasta illesa Due auto ribaltate in due diversi incidenti.;Gainago;1;44.8851404;10.3736899;Gainago, Torrile, Parma, Emilia-Romagna, 43056, Italia
119;L'incidente si è verificato poco prima delle ore 10 in via Mingardi Grave incidente stradale nella mattinata di oggi, giovedì 15 settembre, in via Mingardi a Sissa Trecasali.;via Mingardi, Sissa Trecasali;1;44.8801363;10.1663631;Via M. Mingardi, Priorato, Fontanellato, Parma, Emilia-Romagna, 43012, Italia
121;L'incidente è avvenuto prima delle ore 7 di giovedì 15 settembre Paura nelle prime ore della mattinata di oggi, giovedì 15 settembre, a Citerna di Taro, frazione del comune di Fornovo Taro.;Citerna di Taro, Fornovo Taro;1;44.6351549;10.0343178;Citerna, Fornovo di Taro, Parma, Emilia-Romagna, 43030, Italia
122;A Parma, in via Spezia, uno scooter ha preso fuoco, per cause in corso di accertamento.;via Spezia;0;44.7510723;10.2135388;Via Spezia, Collecchio, Parma, Emilia-Romagna, 43044, Italia
123;Trasportato nell'area codici rossi dell'ospedale È stato trasportato in gravissime condizioni all'ospedale Maggiore di Parma un 37enne che, intorno alle 19.30 di martedì 13 settembre, è caduto con il suo scooter in viale Fidenza a Tabiano di Salsomaggiore.;viale Fidenza, Tabiano, Salsomaggiore;1;44.8090727;10.0234468;Viale Fidenza, Bagni di Tabiano, Salsomaggiore Terme, Parma, Emilia-Romagna, 43039, Italia
124;L'incidente è avvenuto verso le ore 8 in corrispondenza della rotatoria della tangenziale Un grave incidente stradale si è verificato nelle prime ore della mattinata di oggi, martedì 13 settembre, a Collecchio in strada Nazionale Est, in corrispodenza della rotatoria della tangenziale.;Collecchio, strada Nazionale Est;1;44.7520202;10.2166909;Collecchio, Parma, Emilia-Romagna, 43044, Italia
126;L'uomo è stato centrato dal veicolo mentre stava attraversando vicino all'incrocio con via Zarotto Gravissimo ncidente stradale nella tarda mattinata di oggi, lunedì 12 settembre, in via Traversetolo a Parma.;via Zarotto Gravissimo, via Traversetolo;1;44.7748233;10.347106;Via Traversetolo, Cittadella, Marore, Parma, Emilia-Romagna, 43123, Italia
127;L'uomo, che ha spaccato il vetro della sua auto per uscire ed è stato soccorso dall'ambulanza di Pontetaro, ha riportato traumi in varie parti del corpo e sospette fratture Non è ancora chiara la dinamica del grave incidente stradale avvenuto verso le ore 8.30 di oggi, venerdì 9 settembre, nei pressi dell'abitato di Parola, lungo la via Emilia tra Fidenza e Parma.;Pontetaro, Parola, la via Emilia, Fidenza;1;44.8255558;10.2107486;Spaccio Pontetaro, 19/20, Via Emilia, Ponte Taro, Fontevivo, Parma, Emilia-Romagna, 43010, Italia
128;L'incidente si è verificato verso le ore 14.30 Grave incidente stradale nel primo pomeriggio di oggi, mercoledì 7 settembre, a Pizzolese.;Pizzolese;1;44.8691444;10.3645919;Pizzolese, Parma, Emilia-Romagna, 43056, Italia
129;Rallentamenti tra i caselli di Parma Centro e Terre di Canossa/Campegine Nella mattinata di oggi, martedì 6 settembre, si sono verificati due incidenti lungo l'autostrada A1 tra le uscite di Parma e di Terre di Canossa/Campegine in direzione Bologna.;Parma Centro, Terre di Canossa/Campegine, l'autostrada A1, Bologna;0;44.8023596;10.336387;Parma Centro, Parma, Emilia-Romagna, 43121, Italia
130;L'incidente si è verificato poco dopo le ore 13 all'altezza del chilometro 109 Sud Grave incidente poco dopo le ore 13 di oggi, lunedì 5 settembre, lungo l'autostrada A1 in direzione Sud.;l'autostrada A1;1;44.8137898;10.413487;Autostrada del Sole, Casalbaroncolo, San Lazzaro, Beneceto, Parma, Val d’Enza, Parma, Emilia-Romagna, 43058, Italia
131;L'incidente è avvenuto nella serata di ieri Grave incidente nella serata di ieri a Stradella di Collecchio.;Stradella, Collecchio;1;44.7631438;10.2481743;Stradella, Lemignano, Collecchio, Parma, Emilia-Romagna, 43044, Italia
132;L'incidente si è verificato verso le ore 13.40 Grave incidente stradale verso le ore 13.40 di oggi, sabato 3 settembre, a Mamiano di Traversetolo.;Mamiano, Traversetolo;1;44.6749229;10.3435082;Mamiano, Traversetolo, Parma, Emilia-Romagna, Italia
133;L'incidente in strada del Traglione.;Traglione;1;44.8152727;10.4348758;Strada del Traglione, Casaltone, San Lazzaro, Parma, Emilia-Romagna, 43058, Italia
134;L'incidente si è verificato verso le ore 11.30: uno dei due conducenti è stato trasportato con l'elisoccorso al Maggiore Verso le ore 11.30 di oggi 2 settembre si è verificato un grave incidente stradale lungo Strada Argini a Busseto.;Strada Argini, Busseto;1;44.7302795;10.3531771;Strada Argini, La Palazzina, Cittadella, Botteghino, Parma, Emilia-Romagna, 43022, Italia
135;L'incidente si è verificato all'incrocio con via Lisoni Grave incidente nel pomeriggio di oggi, giovedì 1° settembre, in via Emilia Est a Parma, all'incrocio con via Lisoni.;via Lisoni, via Emilia Est;1;44.7906624;10.3539259;Via Alberto Lisoni, Lubiana, Parma, Emilia-Romagna, 43123, Italia
136;L'incidente all'incrocio con via Viotti.;via Viotti;1;44.7935147;10.3349305;Via Anteo e Erasmo Viotti, Cittadella, Parma, Emilia-Romagna, 43121, Italia
137;Il conducente del mezzo è stato fatto uscire dai vigili del fuoco e trasportato d'urgenza in elisoccorso in ospedale Grave incidente verso le ore 12.30 di oggi, 1° settembre, a Castione Marchesi, lungo la strada comunale Borghese, nel territorio del comune di Fidenza.;Castione Marchesi, Borghese, Fidenza;1;44.9117724;10.0312027;Castione Marchesi, Fidenza, Parma, Emilia-Romagna, Italia
138;L'incidente è avvenuto nella notte in A1 all'altezza di Fidenza Grave incidente stradale nella notte tra mercoledì 31 agosto e giovedì 1 settembre.;A1, Fidenza;1;44.8137898;10.413487;Autostrada del Sole, Casalbaroncolo, San Lazzaro, Beneceto, Parma, Val d’Enza, Parma, Emilia-Romagna, 43058, Italia
139;Il ricordo del 51ennne morto nell'incidente stradale di ieri mattina a Collecchio La pizza era la sua passione e il suo lavoro.;Collecchio;0;44.7520202;10.2166909;Collecchio, Parma, Emilia-Romagna, 43044, Italia
140;La vittima è Francesco Zuppardi, pizzaiolo di Medesano Muore travolto da un camioncino dopo essere scivolato cadendo dalla sua moto.;Medesano;1;44.756739;10.1398342;Medesano, Parma, Emilia-Romagna, Italia
141;L'incidente è avvenuto poco dopo le ore 8: un chilometro di coda per curiosi in direzione Milano Grave incidente stradale nella mattinata di oggi, lunedì 29 agosto, lungo l'autostrada A1 tra Parma e Reggio Emilia.;Milano, l'autostrada A1, Reggio Emilia;1;44.6371441;10.324798;Milano, La Costa, Lesignano de' Bagni, Parma, Emilia-Romagna, 43037, Italia
142;Lo scontro ha coinvolto sei vetture: si consiglia l’uscita di Parma Alle ore 16:30 circa sull’autostrada A1 Milano Napoli, nel tratto compreso tra Parma e il bivio con la A15 in direzione Milano, è avvenuto un incidente al km 103 che ha visto coinvolte sei autovetture.Sul luogo dell'evento sono intervenuti i soccorsi sanitari e meccanici, le pattuglie della Polizia Stradale ed il personale della Direzione di Tronco di Milano di Autostrade per l'Italia.Attualmente sul luogo dell’evento il traffico transita su due corsie e si registrano 8 km di coda in direzione Milano.In alternativa, agli utenti diretti verso Milano, si consiglia di uscire a Parma, percorrere la SS9 Via Emilia per poi rientrare in autostrada a Parma Ovest sulla A15.;strada A1 Milano Napoli, la A15, Milano, la SS9 Via Emilia, Parma Ovest, A15;1;44.503017;9.9516907;A15 dir. La Spezia - Berceto/Pontremoli, Valbona, Berceto, Parma, Emilia-Romagna, 43042, Italia
143;Le due persone sono state trasportate al pronto soccorso dell'Ospedale Maggiore Un'auto si è schiantata contro il guardrail dell'A15 nella notte tra giovedì 25 e venerdì 26 agosto.;A15;1;44.8760299;10.2419283;Autostrada A15 Tirreno-Brennero, Golese, Parma, Sissa Trecasali, Parma, Emilia-Romagna, 43018, Italia
144;L'incidente si è verificato alle 23.30: uno dei due feriti, il passeggero ricoverato in Rianimazione, non ce l'ha fatta Non ce l'ha fatta uno dei due feriti gravi dell'incidente stradale che si è verificato nella tarda serata di ieri, verso le ore 23.30 a San Michele Gatti, nel comune di Felino.;San Michele Gatti, Felino;1;44.6841318;10.2200829;San Michele Gatti, Felino, Parma, Emilia-Romagna, 43035, Italia
145;La conducente era appena scesa del mezzo, parcheggiato in discesa in località Poggetto.;Poggetto;1;44.8097143;9.9989565;Poggetto, Salsomaggiore Terme, Parma, Emilia-Romagna, 43039, Italia
146;Indagini per capire la dinamica Travolto e investito in via Mantova stamattina intorno alle 11.;via Mantova;1;44.8014036;10.3502122;Via Mantova, San Lazzaro, Vicopò, Parma, Emilia-Romagna, 43123, Italia
147;L’incidente è avvenuto stamattina intorno alle 7.30 Tamponamento auto-moto in via Spezia, poco prima di Stradella.;via Spezia, Stradella;1;44.7510723;10.2135388;Via Spezia, Collecchio, Parma, Emilia-Romagna, 43044, Italia
148;L'incidente è avvenuto in località Illica in strada Casaleto: l'uomo avrebbe riportato un trauma facciale Grave incidente nella mattinata di oggi, martedì 23 agosto, in località Illica a Bedonia.;Illica, strada Casaleto, Bedonia;1;44.5757541;9.6164523;Illica, Bedonia, Parma, Emilia-Romagna, Italia
