latitudine;longitudine;grave
44.8064954;10.3455673;1
44.7780795;10.2793580;1
44.8173744;10.3315562;0.5
44.8026802;10.3524309;0.5
44.7965324;10.3043811;1
44.7780795;10.2793580;1
44.7987008;10.3398493;1
44.6928575;10.2936530;0.5
44.7873814;10.3358613;1
44.7932434;10.3371133;1
44.7932324;10.3555953;1
44.8131564;10.3149222;1
44.7963083;10.3388784;1
44.8077270;10.3110542;1
44.8068173;10.4277777;1
44.8031762;10.3443655;1
44.8123980;10.3220334;0.5
44.7842984;10.3818804;0.5
44.7889877;10.3704312;0.5
44.7984954;10.3243482;1
44.8075417;10.3340705;1
44.7162396;10.3026987;1
44.8671734;10.3465913;1
44.7845995;10.2934041;1
44.8049784;10.3382023;1
44.7848481;10.2576631;1
44.8065324;10.2277740;1
44.7892824;10.3325392;1
44.7999915;10.2974371;1
44.8793174;10.3215762;1
44.8107614;10.3471313;1
44.8295715;10.2751950;1
44.8110891;10.3517952;1
44.8046824;10.3387093;1
44.8131545;10.2956611;1
44.7646804;10.3525943;1
44.7965414;10.3053791;1
44.8207146;10.3377619;1
44.8060930;10.3049591;1
44.7938314;10.3047931;1
44.7850675;10.2458828;1
44.7791144;10.3222922;0.5
44.7988884;10.3383613;1
44.7878009;10.3003115;1
44.8001729;10.3123967;1
44.8094583;10.3299942;1
44.7615025;10.2906090;1
44.7956984;10.3045081;0.5
44.7854994;10.3408933;1
44.7652574;10.4137101;1
44.7980139;10.3376761;1
44.7998584;10.3384413;1
NULL;NULL;0.5
44.7941094;10.3217732;1
44.7823333;10.3462318;0.5
44.7955139;10.3488993;1
44.7989974;10.3310832;1
44.8088959;10.3202732;1
44.7952244;10.3288292;1
44.7849683;10.3799001;1
44.8262705;10.2783850;1
44.7734574;10.3231642;1
44.8085880;10.3527487;1
44.7868784;10.3401313;1
44.8010829;10.3044156;1
NULL;NULL;0.5
44.8356844;10.3406183;1
44.8322022;10.3391392;1
44.8153034;10.3250692;0.5
NULL;NULL;1
44.8000339;10.3154657;1
44.8009654;10.3222132;1
44.7988884;10.3383613;1
44.7789774;10.3686334;1
44.8021234;10.3243342;1
44.8042574;10.3375623;1
44.8081364;10.3144012;1
44.7646804;10.3525943;1
44.7961587;10.3173221;1
44.8033004;10.3186882;1
44.7865554;10.3545023;1
44.8139425;10.2665770;1
44.8107614;10.3471313;1
44.7938914;10.3277652;1
44.7903184;10.3642234;1
44.8090435;10.2907051;1
44.7815889;10.3159785;1
44.8347001;10.3351843;1
44.7726172;10.3238171;0.5
44.7885284;10.3255132;0.5
44.7965414;10.3053791;0.5
44.7995804;10.3043311;0.5
44.7950425;10.3257865;1
44.7920514;10.3353013;1
44.8058056;10.3255984;1
44.8067963;10.3049893;1
44.7843554;10.3819566;0.5
44.7867055;10.2979541;1
44.8765185;10.2840971;1
44.8120314;10.3147892;0.5
44.8128034;10.3270022;1
44.8018304;10.3258152;1
44.8021244;10.3270332;1
44.7768254;10.3046341;0.5
44.8342419;10.3511407;0.5
44.7902001;10.3186324;0.5
44.7646804;10.3525943;0.5
44.8159659;10.3597569;0.5
44.8042574;10.3375623;1
44.7841404;10.3823435;1
44.8083964;10.3297582;0.5
44.8039944;10.3141462;1
44.7763781;10.3262150;0.5
44.7945324;10.3218522;1
44.7780795;10.2793580;1
44.7959096;10.3347997;0.5
44.8327084;10.3690754;0.5
44.7846944;10.3360703;1
44.7684338;10.2989798;1
44.8046824;10.3387093;0.5
44.8001444;10.3010231;0.5
44.7868397;10.3403540;1
44.8051434;10.3545913;0.5
44.8074454;10.3307272;1
44.7646804;10.3525943;1
44.7829259;10.3448536;0.5
44.7726783;10.4160456;1
44.7667885;10.3216458;1
44.7646804;10.3525943;1
44.7907589;10.3187265;1
44.8065684;10.3260112;1
44.8114494;10.3442753;0.5
44.8084374;10.3085471;1
44.8267014;10.3373343;1
44.7843999;10.2872867;0.5
44.7683530;10.3269445;1
44.8021244;10.3270332;1
44.7958924;10.3353283;1
44.8605025;10.2770850;1
44.8215444;10.3344943;1
44.8070102;10.3325557;1
44.7606444;10.3374642;1
44.7965020;10.3462082;1
44.8130625;10.2709280;1
44.7971548;10.3450977;1
44.7463984;10.3431693;1
44.8112634;10.3093921;1
44.8058200;10.3255994;1
44.8106694;10.3625978;1
44.8075877;10.3099179;1
44.7736250;10.4134912;1
44.7934369;10.3356228;1
44.8042544;10.3247612;1
44.7482574;10.3617033;1
44.7811829;10.3913625;1
44.7774774;10.3225882;1
44.7855864;10.3588244;1
44.8088664;10.3202316;1
44.8350314;10.3602014;1
44.8151661;10.3684464;1
44.7529316;10.3491217;0.5
44.7780795;10.2793580;1
44.8046741;10.3122762;0.5
44.8014224;10.3222032;0.5
44.8080674;10.3268592;0.5
44.7947579;10.3243649;0.5
44.7961204;10.3375003;1
44.7913894;10.3379598;1
44.8111594;10.3162862;1
44.8089099;10.3273858;1
44.8280564;10.3108552;1
44.7982214;10.3372453;0.5
44.7965414;10.3053791;1
44.7962693;10.3178002;1
44.8481384;10.3139367;0.5
44.8091624;10.3120009;1
44.7726783;10.4160456;0.5
44.8030961;10.3425148;1
44.7953202;10.3300935;0.5
44.8025584;10.3218142;1
44.7883904;10.3767064;0.5
44.8056215;10.3078217;1
44.6790204;10.3014850;1
44.8018304;10.3258152;1
44.8586854;10.3438603;1
44.7918334;10.3424278;1
44.8051434;10.3545913;1
44.7823384;10.3309732;0.5
44.7997204;10.3139302;0.5
44.7950959;10.3272349;1
44.8602725;10.2770190;1
44.7968841;10.3187504;1
44.7902514;10.3383783;1
44.8334219;10.3439240;1
44.7661643;10.3116667;1
44.8003154;10.3216712;0.5
44.8026794;10.3214152;0.5
44.7811829;10.3913625;0.5
44.7780795;10.2793580;0.5
44.8035562;10.3177459;1
44.8088574;10.3201382;1
44.8109484;10.3326590;1
44.7726783;10.4160456;1
44.7914175;10.2809980;1
44.8085674;10.3106761;0.5
44.7983394;10.3222182;1
44.7859281;10.3263256;1
44.8122514;10.3466953;0.5
44.7874204;10.3355292;0.5
44.7944224;10.3218862;0.5
44.8193544;10.3287552;1
44.8075364;10.3406333;1
44.7956384;10.3171122;0.5
44.7826065;10.2889030;0.5
44.8162965;10.2882151;0.5
44.7960114;10.3048131;1
44.7824365;10.3426636;1
44.8305494;10.3437153;1
44.8267014;10.3373343;1
44.8080064;10.3131258;1
44.8250085;10.3425027;1
44.8671734;10.3465913;1
44.7831124;10.3526293;1
44.7975714;10.3366598;1
44.8112429;10.3308287;1
44.7660934;10.3227492;1
44.7989084;10.3417178;1
44.7958354;10.3199912;1
44.7913894;10.3379598;0.5
44.7202757;10.3043422;1
44.7660934;10.3227492;1
44.8117680;10.3157636;1
44.7726783;10.4160456;1
44.7900074;10.3050401;1
44.8041194;10.3146552;1
44.7972838;10.3166324;0.5
44.8178293;10.2475029;1
44.7660934;10.3227492;1
44.7858204;10.3301782;0.5
44.7945568;10.3218249;0.5
44.7945407;10.3047499;1
44.8450314;10.3072022;0.5
44.8073627;10.3543758;0.5
44.7852324;10.3120041;0.5
44.8263133;10.3661826;0.5
44.8140894;10.3310652;0.5
44.8122514;10.3148292;1
44.8114594;10.3545233;1
44.7646804;10.3525943;1
44.7659698;10.3192017;0.5
44.7847855;10.2937971;1
44.7382714;10.3590173;1
44.8671734;10.3465913;0.5
44.7949725;10.3268191;1
44.7800514;10.3216172;0.5
44.7850606;10.3238342;1
44.8114594;10.3545233;0.5
44.8083964;10.3297582;0.5
44.8113864;10.3259292;1
44.8458591;10.2625139;0.5
44.8042574;10.3375623;0.5
44.8120144;10.3307192;1
44.8120094;10.3161022;0.5
44.7848405;10.2576299;1
44.8245094;10.3850045;1
44.7844724;10.3791254;1
44.8228514;10.3407988;1
44.8063454;10.3399853;1
44.7947584;10.3245442;0.5
44.8074454;10.3307272;1
44.8022475;10.3000271;0.5
44.8127006;10.3309146;1
44.7867794;10.2980937;1
44.7827571;10.3426837;1
44.8155215;10.2889391;1
44.7938934;10.3165712;1
44.7660934;10.3227492;1
44.7995804;10.3043311;0.5
44.7744124;10.3501483;0.5
44.8116074;10.3306262;1
44.7871039;10.3224617;0.5
44.8167374;10.3312572;1
44.7988644;10.3151462;0.5
44.8280564;10.3108552;1
44.8581698;10.3436976;1
44.7867596;10.3325966;1
44.8088574;10.3201382;1
44.7825804;10.3103151;1
44.7771383;10.2773411;1
44.8238197;10.3361050;1
44.8355284;10.3441543;1
44.7964013;10.3346720;1
44.8040684;10.3137102;1
44.8275560;10.3922849;1
44.7982269;10.3372542;1
44.8093035;10.3301236;1
44.8092652;10.3168514;1
44.7952130;10.3359943;1
44.8059689;10.3110456;0.5
44.8112429;10.3308287;0.5
44.7965324;10.3043811;1
44.7745864;10.3225242;1
44.7998119;10.3484947;1
44.7955180;10.3363031;0.5
44.7880824;10.3765024;0.5
44.8625686;10.3451138;1
44.7938934;10.3165712;1
44.7984316;10.3403502;1
44.7728774;10.3077831;0.5
44.7790656;10.3047375;1
44.7936074;10.3545163;0.5
44.7945634;10.3590614;1
44.7779314;10.3149142;1
